id	document	label
1141	부가사용 금액은?	0
1142	부가사용 금액이 뭐야	0
1143	부가사용굼액 내역 알려주세요	0
1144	부가사용금애알고싶네요	0
1145	부가사용금액 19만원	0
1146	부가사용금액 내역	0
1147	부가사용금액 내역 알려주세요.	0
1148	부가사용금액 내역 알려줘	0
1149	부가사용금액 내역 확인해주세요	0
1150	부가사용금액 내역좀 보여줘	0
1151	부가사용금액 내용좀	0
1152	부가사용금액 보여줘	0
1153	부가사용금액 상세정보	0
1154	부가사용금액 자세하게 알수 있어?	0
1155	부가사용금액 자세히 보여줘	0
1156	부가사용금액은 머야	0
1157	부가사용금액은 뭐야 ?	0
1158	부가사용금액은 뭐야??	0
1159	부가사용금액은 어디에 쓴거야?	0
1160	부가사용금액이 무엇인가요?	0
1161	부가사용금액이 뭐야	0
1162	부가사용금액이 뭔가요	0
1163	부가사용금액이6만원 나왔는데 확인이 안됩니다확인해주세요어디서 사용했는지?	0
1164	부가사용금액이왜이렇게많아요?	0
1165	부가사용금이 뭐에요?	0
1166	부가사용내역 알려줘	0
1167	부가사용내용은?	0
1168	부가사용료가 왜 나왔나요	0
1169	부가사용료금액중에 플로라는 서비스라고 하셨는데 금액이 왜 청구된건가요	0
1170	부가사용요금내역	0
1171	부가사용이 너무많은데 이렇게 사용한적이없는데 세부결재내역좀 보내줘	0
1172	부가사용이뭐야	0
1173	부가서비스	0
1174	부가서비스 가입 내역	0
1175	부가서비스 가입되어있는거 뭐야	0
1176	부가서비스 내역 보여줘	0
1177	부가서비스 내역 알려줘	0
1178	부가서비스 내역알려줘	0
1179	부가서비스 내역이 뭐야?	0
1180	부가서비스 뭐야	0
1181	부가서비스 변경	0
1182	부가서비스 사용중인 것 알려줘	0
1183	부가서비스 삭제	0
1184	부가서비스 상세내역 알려줘	0
1185	부가서비스 요금에는 무엇이 포함되나요?	0
1186	부가서비스 요금이 무엇인지 알고 싶습니다	0
1187	부가서비스 요금이 뭐야?	0
1188	부가서비스 이용내역	0
1189	부가서비스 이용내역을 알려주세요	0
1190	부가서비스 이용료 상세내역	0
1191	부가서비스 이용요금	0
1192	부가서비스 이용요금 상세	0
1193	부가서비스 이용요금 알려줘	0
1194	부가서비스 이용요금 자세히 보여줘	0
1195	부가서비스 이용요금내역	0
1196	부가서비스 이용요금은 뭐야	0
1197	부가서비스 이용요금이 뭐야?	0
1198	부가서비스 잘못되었습니다	0
1199	부가서비스 취소	0
1200	부가서비스 컬러릴	0
1201	부가서비스 탈퇴	0
1202	부가서비스 할인	0
1203	부가서비스 해지	0
1204	부가서비스 해지방법	0
1205	부가서비스 해지하고 싶어	0
1206	부가서비스 해지할래	0
1207	부가서비스 해지해줘	0
1208	부가서비스 wavve 사용안했는데 청구되었어요1월요금에 잘못 청구된것같습니다	0
1209	부가서비스가 뭐야	0
1210	부가서비스가뭐야	0
1211	부가서비스결제내역은?	0
1212	부가서비스관련문의	0
1213	부가서비스료	0
1214	부가서비스이용내역	0
1215	부가서비스이용요금무슨뜻인지	0
1216	부가서비스이용요금이뭔가요	0
1217	부가서비스해지	0
1218	부가서비스해지방법	0
1219	부가서비스확인	0
1220	부가서비으 잘못된거같습니다.	0
1221	부가세	0
1222	부가세사용내역	0
1223	부가요금제	0
1224	부과서비스	0
1225	부과서비스 요금 내역 알려줘	0
1226	부과서비스 컬러링 비용은 얼마인가요.?	0
1227	부재중	0
1228	부재중 안내	0
1229	부재중 전화 안내	0
1230	부재중 통화	0
1231	분실	0
1232	분실보험	0
1233	분실보험 할인내역	0
1234	분실신고	0
1235	분실신고 해제	0
1236	분실파손 가입 해지 하고싶어요	0
1237	분실파손 보험	0
1238	분실파손 서비스 해제	0
1239	분실파손 ios	0
1240	분실파손보험	0
1241	분실폰찾았는데	0
1242	분할납부 얼마나 남았지?	0
1243	분할상환 일시납	0
1244	분할상환금	0
1245	분할상환금 납부	0
1246	분할상환금 언제끝나?	0
1247	분할상환금 얼마 남았나요?	0
1248	비밀번호	0
1249	비밀번호변경	0
1250	비티비해지할래	0
1251	사는곳 통신상태불량	0
1252	사용 년수 알려 주세요	0
1253	사용기간	0
1254	사용날짜	0
1255	사용내역은 알고 있습니다.무료리필쿠폰 1년에 받을 수있나요?	0
1256	사용년수	0
1257	사용정지	0
1258	사용중 부가서비스	0
1259	사용중인 단말기 남은 할부금	0
1260	사용중인 부가서비스 알려줘	0
1261	사용중인 요금제 문의드립니다.	0
1262	사용하던 요금제	0
1263	사용하지 않은 부가사용금액	0
1264	사은품배송현황	0
1265	상감원연결	0
1266	상담	0
1267	상담내역	0
1268	상담사	0
1269	상담사 연결	0
1270	상담사연결	0
1271	상담원	0
1272	상담원 연결	0
1273	상담원 연결 가능한가요?	0
1274	상담원 연결가능한가요?	0
1275	상담원 전화연결	0
1276	상담원 챗	0
1277	상담원연결	0
1278	상담원연결해주세요	0
1279	상담원연경	0
1280	상담원채팅	0
1281	상담원통화연결	0
1282	상담자바꿔	0
1283	상세 내역	0
1284	상세내역	0
1285	상세내역 왜 안보이나요	0
1286	상세내역보여죠	0
1287	상세내역알려줘	0
1288	상세내역은 알수 없나요?	0
1289	상세요금	0
1290	새기기등록	0
1291	새로 가입한 요금제는?	0
1292	서비스해지	0
1293	선결재	0
1294	선결재할려고하는대40만원다해야하나요 일부만결재하면않되나요	0
1295	선결제	0
1296	선결제 어떻게해?	0
1297	선결제 하는 법	0
1298	선결제요금알려줘	0
1299	선납대채	0
1300	선납대체	0
1301	선물 취소하는 방법	0
1302	선물이 아니라온가족이 데이터를 공유할수도 있어요~?	0
1303	선약할인이 끝난거 같은데 다른 할인 가능 옵션 없나요?	0
1304	선택 약정 갱신	0
1305	선택 약정 할인 만기가 얼마 안남음. 자동 재약정	0
1306	선택 약정할인 연장 문의	0
1307	선택야ㄱ정	0
1308	선택약정	0
1309	선택약정 25%	0
1310	선택약정 가능	0
1311	선택약정 가입	0
1312	선택약정 가입 가능 시기	0
1313	선택약정 가입 가능한가??	0
1314	선택약정 가입가능	0
1315	선택약정 가입하고싶어	0
1316	선택약정 가입하면	0
1317	선택약정 가입할래	0
1318	선택약정 갱신	0
1319	선택약정 갱신방법	0
1320	선택약정 남은기간	0
1321	선택약정 대리점	0
1322	선택약정 등록	0
1323	선택약정 변경시 위약금 얼마야	0
1324	선택약정 설정이 왜 안되나요	0
1325	선택약정 승계 1년	0
1326	선택약정 신청	0
1327	선택약정 신청방법	0
1328	선택약정 언제 끝나?	0
1329	선택약정 연장	0
1330	선택약정 연장 방법	0
1331	선택약정 연장하기	0
1332	선택약정 연장할래	0
1333	선택약정 위약금	0
1334	선택약정 재가입	0
1335	선택약정 종류알려줘	0
1336	선택약정 취소	0
1337	선택약정 할인	0
1338	선택약정 할인반환금 조회	0
1339	선택약정 할인액이 저번달과 다른 이유는 무엇인가요?	0
1340	선택약정 해지	0
1341	선택약정 해지 어떻게해	0
1342	선택약정가입 기간	0
1343	선택약정계약해주세요	0
1344	선택약정기간이 끝났는데 1년 재약정하려면 어떠케 해야하나요?	0
1345	선택약정신청할래	0
1346	선택약정연장	0
1347	선택약정요금	0
1348	선택약정요금 가능일	0
1349	선택약정요금 가입가능한 날짜	0
1350	선택약정요금할인	0
1351	선택약정으로 25% 할인 받을 수 있다해서 가입했는데 왜 요금이 1000원 조금 넘는 돈밖에 할인이 안되나요?	0
1352	선택약정은??	0
1353	선택약정할인	0
1354	선택약정할인 가입	0
1355	선택약정할인 가입할래	0
1356	선택약정할인 계산법이 뭐야?	0
1357	선택약정할인 남은기간	0
1358	선택약정할인 신청	0
1359	선택약정할인 어떻게 계산되?	0
1360	선택약정할인 얼마나 남았냐고!	0
1361	선택약정할인 얼마나 남았어?	0
1362	선택약정할인 얼마야?	0
1363	선택약정할인 연장	0
1364	선택약정할인 연장은 어떻게 하나요?	0
1365	선택약정할인 연장하고싶어요.	0
1366	선택약정할인 연장하려고 합니다	0
1367	선택약정할인 재가입	0
1368	선택약정할인 재가입방법은?	0
1369	선택약정할인 재가입을 하라구 연락이 왔었는데요	0
1370	선택약정할인에 가입하려고 합니다	0
1371	선택약정할인이 몇개월 남았어?	0
1372	선택약정할인제도	0
1373	선택약정할인제도 12개월용 금액은얼마야?	0
1374	선택약정할인제도 재가입	0
1375	선택약정할인제도 재가입 문의드려요!	0
1376	선택약정할인제도 재신청	0
1377	선택약정할인해주세요	0
1378	선택약정해줘	0
1379	선택약정해지	0
1380	선택약정해지위약금	0
1381	선택약정해지하면 위약금 얼만지 알려줘	0
1382	선택요금제 할인	0
1383	선택적약정할인	0
1384	선택할인 약정기간 내 요금제변경	0
1385	선택할인적용	0
1386	선택형약정할인 연장	0
1387	설전에 구매했는데 홍삼이벤트있었나요	0
1388	세금계산서	0
1389	세금계산서 발행 요청	0
1390	세금계산서 발행을 하고 싶어요	0
1391	세금계산서 발행해줘	0
1392	세금계산서발행	0
1393	소리샘	0
1394	소애결제 미리결제	0
1395	소애결제 선결제	0
1396	소액결재 신청	0
1397	소액결재 차단	0
1398	소액결재 차단해지 방법 알려줘	0
1399	소액결재 한도상향 안되나요	0
1400	소액결재한도변경?	0
1401	소액결제 한도변경	0
1402	소액결제 가능하게 해주세요	0
1403	소액결제 가입해주세요	0
1404	소액결제 가입해줘	0
1405	소액결제 고액차단	0
1406	소액결제 동의	0
1407	소액결제 미리	0
1408	소액결제 미리 내고싶어	0
1409	소액결제 미리납부하기	0
1410	소액결제 변경할라고하는대 자꾸 동일한도등급으로 불가하다고 뜨네요 왜그러죠	0
1411	소액결제 상세내역 알려줘	0
1412	소액결제 상세내용	0
1413	소액결제 상향	0
1414	소액결제 선결제	0
1415	소액결제 선결제 계좌	0
1416	소액결제 선결제 도와줘	0
1417	소액결제 선결제 해줘	0
1418	소액결제 선결제가 왜 안되요?	0
1419	소액결제 선입금가능 한가요?	0
1420	소액결제 신청해야하나요	0
1421	소액결제 이용	0
1422	소액결제 이용금액 한도	0
1423	소액결제 이용한도	0
1424	소액결제 이용한도 하향 이유 말해줘	0
1425	소액결제 이용한도 해제	0
1426	소액결제 일부 납부	0
1427	소액결제 차단	0
1428	소액결제 차단 풀기	0
1429	소액결제 차단 풀어주세요	0
1430	소액결제 차단 풀어줘	0
1431	소액결제 차단 해제	0
1432	소액결제 차단을 풀고싶어요	0
1433	소액결제 차단하기	0
1434	소액결제 차단해제	0
1435	소액결제 한도	0
1436	소액결제 한도 늘려줘	0
1437	소액결제 한도 늘릴 수 있어?	0
1438	소액결제 한도 변경	0
1439	소액결제 한도 변경이 안됩니다	0
1440	소액결제 한도 변경이 왜 안되나요	0
1441	소액결제 한도 상승	0
1442	소액결제 한도 상향	0
1443	소액결제 한도 알려줘	0
1444	소액결제 한도가 변경이 안돼	0
1445	소액결제 한도변경이 안되요	0
1446	소액결제 한도상향	0
1447	소액결제 한도상향가능한지요	0
1448	소액결제 한도알려줘	0
1449	소액결제 한도종올려줄수잇나요	0
1450	소액결제 해제해줘	0
1451	소액결제 해지	0
1452	소액결제가 안되	0
1453	소액결제금액 한도변경	0
1454	소액결제내역 알려줘	0
1455	소액결제내용	0
1456	소액결제동의방법좀알려주세요	0
1457	소액결제만 결제	0
1458	소액결제만 납부	0
1459	소액결제문의	0
1460	소액결제변경해줘	0
1461	소액결제부분만 미리 결제할 수 있나요	0
1462	소액결제선결제	0
1463	소액결제차단	0
1464	소액결제차단풀기	0
1465	소액결제차단해제	0
1466	소액결제차단해지	0
1467	소액결제취소	0
1468	소액결제한도	0
1469	소액결제한도 22만원은 안되나요?	0
1470	소액결제한도 변경	0
1471	소액결제한도 상향	0
1472	소액결제한도변경	0
1473	소액결제한도상향	0
1474	소액결제한도올리기	0
1475	소액결제해지	0
1476	소액금액 결제내용 알려줘	0
1477	소액한도	0
1478	수신거부	0
1479	스마일카드 요금할인이되나요?	0
1480	스마트공인인증	0
1481	스마트워치 요금제	0
1482	스마트콜픽 해제	0
1483	스미트콜픽	0
1484	스팸정보차단	0
1485	슬림으로 변경하면 청구금액이 얼만가요?	0
1486	슬림으로 요금제 변경	0
1487	신규가입후 소액결제 한도 얼마까지 가능?	0
1488	신용카드 바꿀래	0
1489	실버요금제	0
1490	실시간 소액결제내용	0
1491	실시간 요금조회 할인요금	0
1492	실시간 위약금	0
1493	실시간계좌이체	0
1494	실시간납부	0
1495	싱담원 연결	0
1496	싼 요금제 없음?	0
1497	아 그래서 소액결제 변경이 안돼 ?	0
1498	아내명의 신용카드로 자동이체 신청하려면	0
1499	아니 폰비 납부하는 날짜를 바꾸고싶다고	0
1500	아들 요금은 얼마나 나왔어?	0
1501	아이들껏두 알수 있나요?	0
1502	아이패드	0
1503	아이패드 개통	0
1504	아이패드 공유	0
1505	아이패드 데이타	0
1506	아이패드 데이터	0
1507	아이패드 데이터 공유 가능할까?	0
1508	아이패드 테더링	0
1509	아이폰 12프로 기기변경	0
1510	아이폰 파손 보험 핳인	0
1511	아이폰 파손보험 종류	0
1512	아이폰케어 상품 사용방법 알려줘	0
1513	안내원 전화	0
1514	안녕하세요 가족합산 할인 문의드립니다.	0
1515	안녕하세요 부가사용금액 12먄원 내역을 알려주시기 바랍니다	0
